symbol,hex,code,name,category,entities,set,tags
࿊,0FCA,4042,tibetan symbol nor bu nyis -khyil,Tibetan,,,
࿋,0FCB,4043,tibetan symbol nor bu gsum -khyil,Tibetan,,,
࿌,0FCC,4044,tibetan symbol nor bu bzhi -khyil,Tibetan,,,
࿎,0FCE,4046,tibetan sign rdel nag rdel dkar,Tibetan,,,
࿏,0FCF,4047,tibetan sign rdel nag gsum,Tibetan,,,
࿐,0FD0,4048,tibetan mark bska- shog gi mgo rgyan,Tibetan,,,
࿑,0FD1,4049,tibetan mark mnyam yig gi mgo rgyan,Tibetan,,,
࿒,0FD2,4050,tibetan mark nyis tsheg,Tibetan,,,
࿓,0FD3,4051,tibetan mark initial brda rnying yig mgo mdun ma,Tibetan,,,
࿔,0FD4,4052,tibetan mark closing brda rnying yig mgo sgab ma,Tibetan,,,
࿕,0FD5,4053,right-facing svasti sign,Tibetan,,,
࿖,0FD6,4054,left-facing svasti sign,Tibetan,,,
࿗,0FD7,4055,right-facing svasti sign with dots,Tibetan,,,
࿘,0FD8,4056,left-facing svasti sign with dots,Tibetan,,,
࿙,0FD9,4057,tibetan mark leading mchan rtags,Tibetan,,,
࿚,0FDA,4058,tibetan mark trailing mchan rtags,Tibetan,,,
က,1000,4096,myanmar letter ka,Myanmar,,,
ခ,1001,4097,myanmar letter kha,Myanmar,,,
ဂ,1002,4098,myanmar letter ga,Myanmar,,,
ဃ,1003,4099,myanmar letter gha,Myanmar,,,
င,1004,4100,myanmar letter nga,Myanmar,,,
စ,1005,4101,myanmar letter ca,Myanmar,,,
ဆ,1006,4102,myanmar letter cha,Myanmar,,,
ဇ,1007,4103,myanmar letter ja,Myanmar,,,
ဈ,1008,4104,myanmar letter jha,Myanmar,,,
ဉ,1009,4105,myanmar letter nya,Myanmar,,,
ည,100A,4106,myanmar letter nnya,Myanmar,,,
ဋ,100B,4107,myanmar letter tta,Myanmar,,,
ဌ,100C,4108,myanmar letter ttha,Myanmar,,,
ဍ,100D,4109,myanmar letter dda,Myanmar,,,
ဎ,100E,4110,myanmar letter ddha,Myanmar,,,
ဏ,100F,4111,myanmar letter nna,Myanmar,,,
တ,1010,4112,myanmar letter ta,Myanmar,,,
ထ,1011,4113,myanmar letter tha,Myanmar,,,
ဒ,1012,4114,myanmar letter da,Myanmar,,,
ဓ,1013,4115,myanmar letter dha,Myanmar,,,
န,1014,4116,myanmar letter na,Myanmar,,,
ပ,1015,4117,myanmar letter pa,Myanmar,,,
ဖ,1016,4118,myanmar letter pha,Myanmar,,,
ဗ,1017,4119,myanmar letter ba,Myanmar,,,
ဘ,1018,4120,myanmar letter bha,Myanmar,,,
မ,1019,4121,myanmar letter ma,Myanmar,,,
ယ,101A,4122,myanmar letter ya,Myanmar,,,
ရ,101B,4123,myanmar letter ra,Myanmar,,,
လ,101C,4124,myanmar letter la,Myanmar,,,
ဝ,101D,4125,myanmar letter wa,Myanmar,,,
သ,101E,4126,myanmar letter sa,Myanmar,,,
ဟ,101F,4127,myanmar letter ha,Myanmar,,,
ဠ,1020,4128,myanmar letter lla,Myanmar,,,
အ,1021,4129,myanmar letter a,Myanmar,,,
ဢ,1022,4130,myanmar letter shan a,Myanmar,,,
ဣ,1023,4131,myanmar letter i,Myanmar,,,
ဤ,1024,4132,myanmar letter ii,Myanmar,,,
ဥ,1025,4133,myanmar letter u,Myanmar,,,
ဦ,1026,4134,myanmar letter uu,Myanmar,,,
ဧ,1027,4135,myanmar letter e,Myanmar,,,
ဨ,1028,4136,myanmar letter mon e,Myanmar,,,
ဩ,1029,4137,myanmar letter o,Myanmar,,,
ဪ,102A,4138,myanmar letter au,Myanmar,,,
ါ,102B,4139,myanmar vowel sign tall aa,Myanmar,,,
ာ,102C,4140,myanmar vowel sign aa,Myanmar,,,
ိ,102D,4141,myanmar vowel sign i,Myanmar,,,
ီ,102E,4142,myanmar vowel sign ii,Myanmar,,,
ု,102F,4143,myanmar vowel sign u,Myanmar,,,
ူ,1030,4144,myanmar vowel sign uu,Myanmar,,,
ေ,1031,4145,myanmar vowel sign e,Myanmar,,,
ဲ,1032,4146,myanmar vowel sign ai,Myanmar,,,
ဳ,1033,4147,myanmar vowel sign mon ii,Myanmar,,,
ဴ,1034,4148,myanmar vowel sign mon o,Myanmar,,,
ဵ,1035,4149,myanmar vowel sign e above,Myanmar,,,
ံ,1036,4150,myanmar sign anusvara,Myanmar,,,
့,1037,4151,myanmar sign dot below,Myanmar,,,
း,1038,4152,myanmar sign visarga,Myanmar,,,
္,1039,4153,myanmar sign virama,Myanmar,,,
်,103A,4154,myanmar sign asat,Myanmar,,,
ျ,103B,4155,myanmar consonant sign medial ya,Myanmar,,,
ြ,103C,4156,myanmar consonant sign medial ra,Myanmar,,,
ွ,103D,4157,myanmar consonant sign medial wa,Myanmar,,,
ှ,103E,4158,myanmar consonant sign medial ha,Myanmar,,,
ဿ,103F,4159,myanmar letter great sa,Myanmar,,,
၀,1040,4160,myanmar digit zero,Myanmar,,,
၁,1041,4161,myanmar digit one,Myanmar,,,
၂,1042,4162,myanmar digit two,Myanmar,,,
၃,1043,4163,myanmar digit three,Myanmar,,,
၄,1044,4164,myanmar digit four,Myanmar,,,
၅,1045,4165,myanmar digit five,Myanmar,,,
၆,1046,4166,myanmar digit six,Myanmar,,,
၇,1047,4167,myanmar digit seven,Myanmar,,,
၈,1048,4168,myanmar digit eight,Myanmar,,,
၉,1049,4169,myanmar digit nine,Myanmar,,,
၊,104A,4170,myanmar sign little section,Myanmar,,,
။,104B,4171,myanmar sign section,Myanmar,,,
၌,104C,4172,myanmar symbol locative,Myanmar,,,
၍,104D,4173,myanmar symbol completed,Myanmar,,,
၎,104E,4174,myanmar symbol aforementioned,Myanmar,,,
၏,104F,4175,myanmar symbol genitive,Myanmar,,,
ၐ,1050,4176,myanmar letter sha,Myanmar,,,
ၑ,1051,4177,myanmar letter ssa,Myanmar,,,
ၒ,1052,4178,myanmar letter vocalic r,Myanmar,,,
ၓ,1053,4179,myanmar letter vocalic rr,Myanmar,,,
ၔ,1054,4180,myanmar letter vocalic l,Myanmar,,,
ၕ,1055,4181,myanmar letter vocalic ll,Myanmar,,,
ၖ,1056,4182,myanmar vowel sign vocalic r,Myanmar,,,
ၗ,1057,4183,myanmar vowel sign vocalic rr,Myanmar,,,
ၘ,1058,4184,myanmar vowel sign vocalic l,Myanmar,,,
ၙ,1059,4185,myanmar vowel sign vocalic ll,Myanmar,,,
ၚ,105A,4186,myanmar letter mon nga,Myanmar,,,
ၛ,105B,4187,myanmar letter mon jha,Myanmar,,,
ၜ,105C,4188,myanmar letter mon bba,Myanmar,,,
ၝ,105D,4189,myanmar letter mon bbe,Myanmar,,,
ၞ,105E,4190,myanmar consonant sign mon medial na,Myanmar,,,
ၟ,105F,4191,myanmar consonant sign mon medial ma,Myanmar,,,
ၠ,1060,4192,myanmar consonant sign mon medial la,Myanmar,,,
ၡ,1061,4193,myanmar letter sgaw karen sha,Myanmar,,,
ၢ,1062,4194,myanmar vowel sign sgaw karen eu,Myanmar,,,
ၣ,1063,4195,myanmar tone mark sgaw karen hathi,Myanmar,,,
ၤ,1064,4196,myanmar tone mark sgaw karen ke pho,Myanmar,,,
ၥ,1065,4197,myanmar letter western pwo karen tha,Myanmar,,,
ၦ,1066,4198,myanmar letter western pwo karen pwa,Myanmar,,,
ၧ,1067,4199,myanmar vowel sign western pwo karen eu,Myanmar,,,
ၨ,1068,4200,myanmar vowel sign western pwo karen ue,Myanmar,,,
ၩ,1069,4201,myanmar sign western pwo karen tone-1,Myanmar,,,
ၪ,106A,4202,myanmar sign western pwo karen tone-2,Myanmar,,,
ၫ,106B,4203,myanmar sign western pwo karen tone-3,Myanmar,,,
ၬ,106C,4204,myanmar sign western pwo karen tone-4,Myanmar,,,
ၭ,106D,4205,myanmar sign western pwo karen tone-5,Myanmar,,,
ၮ,106E,4206,myanmar letter eastern pwo karen nna,Myanmar,,,
ၯ,106F,4207,myanmar letter eastern pwo karen ywa,Myanmar,,,
ၰ,1070,4208,myanmar letter eastern pwo karen ghwa,Myanmar,,,
ၱ,1071,4209,myanmar vowel sign geba karen i,Myanmar,,,
ၲ,1072,4210,myanmar vowel sign kayah oe,Myanmar,,,
ၳ,1073,4211,myanmar vowel sign kayah u,Myanmar,,,
ၴ,1074,4212,myanmar vowel sign kayah ee,Myanmar,,,
ၵ,1075,4213,myanmar letter shan ka,Myanmar,,,
ၶ,1076,4214,myanmar letter shan kha,Myanmar,,,
ၷ,1077,4215,myanmar letter shan ga,Myanmar,,,
ၸ,1078,4216,myanmar letter shan ca,Myanmar,,,
ၹ,1079,4217,myanmar letter shan za,Myanmar,,,
ၺ,107A,4218,myanmar letter shan nya,Myanmar,,,
ၻ,107B,4219,myanmar letter shan da,Myanmar,,,
ၼ,107C,4220,myanmar letter shan na,Myanmar,,,
ၽ,107D,4221,myanmar letter shan pha,Myanmar,,,
ၾ,107E,4222,myanmar letter shan fa,Myanmar,,,
ၿ,107F,4223,myanmar letter shan ba,Myanmar,,,
ႀ,1080,4224,myanmar letter shan tha,Myanmar,,,
ႁ,1081,4225,myanmar letter shan ha,Myanmar,,,
ႂ,1082,4226,myanmar consonant sign shan medial wa,Myanmar,,,
ႃ,1083,4227,myanmar vowel sign shan aa,Myanmar,,,
ႄ,1084,4228,myanmar vowel sign shan e,Myanmar,,,
ႅ,1085,4229,myanmar vowel sign shan e above,Myanmar,,,
ႆ,1086,4230,myanmar vowel sign shan final y,Myanmar,,,
ႇ,1087,4231,myanmar sign shan tone-2,Myanmar,,,
ႈ,1088,4232,myanmar sign shan tone-3,Myanmar,,,
ႉ,1089,4233,myanmar sign shan tone-5,Myanmar,,,
ႊ,108A,4234,myanmar sign shan tone-6,Myanmar,,,
ႋ,108B,4235,myanmar sign shan council tone-2,Myanmar,,,
ႌ,108C,4236,myanmar sign shan council tone-3,Myanmar,,,
ႍ,108D,4237,myanmar sign shan council emphatic tone,Myanmar,,,
ႎ,108E,4238,myanmar letter rumai palaung fa,Myanmar,,,
ႏ,108F,4239,myanmar sign rumai palaung tone-5,Myanmar,,,
႐,1090,4240,myanmar shan digit zero,Myanmar,,,
႑,1091,4241,myanmar shan digit one,Myanmar,,,
႒,1092,4242,myanmar shan digit two,Myanmar,,,
႓,1093,4243,myanmar shan digit three,Myanmar,,,
႔,1094,4244,myanmar shan digit four,Myanmar,,,
႕,1095,4245,myanmar shan digit five,Myanmar,,,
႖,1096,4246,myanmar shan digit six,Myanmar,,,
႗,1097,4247,myanmar shan digit seven,Myanmar,,,
႘,1098,4248,myanmar shan digit eight,Myanmar,,,
႙,1099,4249,myanmar shan digit nine,Myanmar,,,
ႚ,109A,4250,myanmar sign khamti tone-1,Myanmar,,,
ႛ,109B,4251,myanmar sign khamti tone-3,Myanmar,,,
ႜ,109C,4252,myanmar vowel sign aiton a,Myanmar,,,
ႝ,109D,4253,myanmar vowel sign aiton ai,Myanmar,,,
႞,109E,4254,myanmar symbol shan one,Myanmar,,,
႟,109F,4255,myanmar symbol shan exclamation,Myanmar,,,
Ⴀ,10A0,4256,georgian capital letter an,Georgian,,,
Ⴁ,10A1,4257,georgian capital letter ban,Georgian,,,
Ⴂ,10A2,4258,georgian capital letter gan,Georgian,,,
Ⴃ,10A3,4259,georgian capital letter don,Georgian,,,
Ⴄ,10A4,4260,georgian capital letter en,Georgian,,,
Ⴅ,10A5,4261,georgian capital letter vin,Georgian,,,
Ⴆ,10A6,4262,georgian capital letter zen,Georgian,,,
Ⴇ,10A7,4263,georgian capital letter tan,Georgian,,,
Ⴈ,10A8,4264,georgian capital letter in,Georgian,,,
Ⴉ,10A9,4265,georgian capital letter kan,Georgian,,,
Ⴊ,10AA,4266,georgian capital letter las,Georgian,,,
Ⴋ,10AB,4267,georgian capital letter man,Georgian,,,
Ⴌ,10AC,4268,georgian capital letter nar,Georgian,,,
Ⴍ,10AD,4269,georgian capital letter on,Georgian,,,
Ⴎ,10AE,4270,georgian capital letter par,Georgian,,,
Ⴏ,10AF,4271,georgian capital letter zhar,Georgian,,,
Ⴐ,10B0,4272,georgian capital letter rae,Georgian,,,
Ⴑ,10B1,4273,georgian capital letter san,Georgian,,,
Ⴒ,10B2,4274,georgian capital letter tar,Georgian,,,
Ⴓ,10B3,4275,georgian capital letter un,Georgian,,,
Ⴔ,10B4,4276,georgian capital letter phar,Georgian,,,
Ⴕ,10B5,4277,georgian capital letter khar,Georgian,,,
Ⴖ,10B6,4278,georgian capital letter ghan,Georgian,,,
Ⴗ,10B7,4279,georgian capital letter qar,Georgian,,,
Ⴘ,10B8,4280,georgian capital letter shin,Georgian,,,
Ⴙ,10B9,4281,georgian capital letter chin,Georgian,,,
Ⴚ,10BA,4282,georgian capital letter can,Georgian,,,
Ⴛ,10BB,4283,georgian capital letter jil,Georgian,,,
Ⴜ,10BC,4284,georgian capital letter cil,Georgian,,,
Ⴝ,10BD,4285,georgian capital letter char,Georgian,,,
Ⴞ,10BE,4286,georgian capital letter xan,Georgian,,,
Ⴟ,10BF,4287,georgian capital letter jhan,Georgian,,,
Ⴠ,10C0,4288,georgian capital letter hae,Georgian,,,
Ⴡ,10C1,4289,georgian capital letter he,Georgian,,,
Ⴢ,10C2,4290,georgian capital letter hie,Georgian,,,
Ⴣ,10C3,4291,georgian capital letter we,Georgian,,,
Ⴤ,10C4,4292,georgian capital letter har,Georgian,,,
Ⴥ,10C5,4293,georgian capital letter hoe,Georgian,,,
Ⴧ,10C7,4295,georgian capital letter yn,Georgian,,,
Ⴭ,10CD,4301,georgian capital letter aen,Georgian,,,
ა,10D0,4304,georgian letter an,Georgian,,,
ბ,10D1,4305,georgian letter ban,Georgian,,,
გ,10D2,4306,georgian letter gan,Georgian,,,
დ,10D3,4307,georgian letter don,Georgian,,,
ე,10D4,4308,georgian letter en,Georgian,,,
ვ,10D5,4309,georgian letter vin,Georgian,,,
ზ,10D6,4310,georgian letter zen,Georgian,,,
თ,10D7,4311,georgian letter tan,Georgian,,,
ი,10D8,4312,georgian letter in,Georgian,,,
კ,10D9,4313,georgian letter kan,Georgian,,,
ლ,10DA,4314,georgian letter las,Georgian,,,
მ,10DB,4315,georgian letter man,Georgian,,,
ნ,10DC,4316,georgian letter nar,Georgian,,,
ო,10DD,4317,georgian letter on,Georgian,,,
პ,10DE,4318,georgian letter par,Georgian,,,
ჟ,10DF,4319,georgian letter zhar,Georgian,,,
რ,10E0,4320,georgian letter rae,Georgian,,,
ს,10E1,4321,georgian letter san,Georgian,,,
ტ,10E2,4322,georgian letter tar,Georgian,,,
უ,10E3,4323,georgian letter un,Georgian,,,
ფ,10E4,4324,georgian letter phar,Georgian,,,
ქ,10E5,4325,georgian letter khar,Georgian,,,
ღ,10E6,4326,georgian letter ghan,Georgian,,,
ყ,10E7,4327,georgian letter qar,Georgian,,,
შ,10E8,4328,georgian letter shin,Georgian,,,
ჩ,10E9,4329,georgian letter chin,Georgian,,,
ც,10EA,4330,georgian letter can,Georgian,,,
ძ,10EB,4331,georgian letter jil,Georgian,,,
წ,10EC,4332,georgian letter cil,Georgian,,,
ჭ,10ED,4333,georgian letter char,Georgian,,,
ხ,10EE,4334,georgian letter xan,Georgian,,,
ჯ,10EF,4335,georgian letter jhan,Georgian,,,
ჰ,10F0,4336,georgian letter hae,Georgian,,,
ჱ,10F1,4337,georgian letter he,Georgian,,,
ჲ,10F2,4338,georgian letter hie,Georgian,,,
ჳ,10F3,4339,georgian letter we,Georgian,,,
ჴ,10F4,4340,georgian letter har,Georgian,,,
ჵ,10F5,4341,georgian letter hoe,Georgian,,,
ჶ,10F6,4342,georgian letter fi,Georgian,,,
ჷ,10F7,4343,georgian letter yn,Georgian,,,
ჸ,10F8,4344,georgian letter elifi,Georgian,,,
ჹ,10F9,4345,georgian letter turned gan,Georgian,,,
ჺ,10FA,4346,georgian letter ain,Georgian,,,
჻,10FB,4347,georgian paragraph separator,Georgian,,,
ჼ,10FC,4348,modifier letter georgian nar,Georgian,,,
ჽ,10FD,4349,georgian letter aen,Georgian,,,
ჾ,10FE,4350,georgian letter hard sign,Georgian,,,
ჿ,10FF,4351,georgian letter labial sign,Georgian,,,
ᄀ,1100,4352,hangul choseong kiyeok,Hangul Jamo,,,
ᄁ,1101,4353,hangul choseong ssangkiyeok,Hangul Jamo,,,
ᄂ,1102,4354,hangul choseong nieun,Hangul Jamo,,,
ᄃ,1103,4355,hangul choseong tikeut,Hangul Jamo,,,
ᄄ,1104,4356,hangul choseong ssangtikeut,Hangul Jamo,,,
ᄅ,1105,4357,hangul choseong rieul,Hangul Jamo,,,
ᄆ,1106,4358,hangul choseong mieum,Hangul Jamo,,,
ᄇ,1107,4359,hangul choseong pieup,Hangul Jamo,,,
ᄈ,1108,4360,hangul choseong ssangpieup,Hangul Jamo,,,
ᄉ,1109,4361,hangul choseong sios,Hangul Jamo,,,
ᄊ,110A,4362,hangul choseong ssangsios,Hangul Jamo,,,
ᄋ,110B,4363,hangul choseong ieung,Hangul Jamo,,,
ᄌ,110C,4364,hangul choseong cieuc,Hangul Jamo,,,
ᄍ,110D,4365,hangul choseong ssangcieuc,Hangul Jamo,,,
ᄎ,110E,4366,hangul choseong chieuch,Hangul Jamo,,,
ᄏ,110F,4367,hangul choseong khieukh,Hangul Jamo,,,
ᄐ,1110,4368,hangul choseong thieuth,Hangul Jamo,,,
ᄑ,1111,4369,hangul choseong phieuph,Hangul Jamo,,,
ᄒ,1112,4370,hangul choseong hieuh,Hangul Jamo,,,
ᄓ,1113,4371,hangul choseong nieun-kiyeok,Hangul Jamo,,,
ᄔ,1114,4372,hangul choseong ssangnieun,Hangul Jamo,,,
ᄕ,1115,4373,hangul choseong nieun-tikeut,Hangul Jamo,,,
ᄖ,1116,4374,hangul choseong nieun-pieup,Hangul Jamo,,,
ᄗ,1117,4375,hangul choseong tikeut-kiyeok,Hangul Jamo,,,
ᄘ,1118,4376,hangul choseong rieul-nieun,Hangul Jamo,,,
ᄙ,1119,4377,hangul choseong ssangrieul,Hangul Jamo,,,
ᄚ,111A,4378,hangul choseong rieul-hieuh,Hangul Jamo,,,
ᄛ,111B,4379,hangul choseong kapyeounrieul,Hangul Jamo,,,
ᄜ,111C,4380,hangul choseong mieum-pieup,Hangul Jamo,,,
ᄝ,111D,4381,hangul choseong kapyeounmieum,Hangul Jamo,,,
ᄞ,111E,4382,hangul choseong pieup-kiyeok,Hangul Jamo,,,
ᄟ,111F,4383,hangul choseong pieup-nieun,Hangul Jamo,,,
ᄠ,1120,4384,hangul choseong pieup-tikeut,Hangul Jamo,,,
ᄡ,1121,4385,hangul choseong pieup-sios,Hangul Jamo,,,
ᄢ,1122,4386,hangul choseong pieup-sios-kiyeok,Hangul Jamo,,,
ᄣ,1123,4387,hangul choseong pieup-sios-tikeut,Hangul Jamo,,,
ᄤ,1124,4388,hangul choseong pieup-sios-pieup,Hangul Jamo,,,
ᄥ,1125,4389,hangul choseong pieup-ssangsios,Hangul Jamo,,,
ᄦ,1126,4390,hangul choseong pieup-sios-cieuc,Hangul Jamo,,,
ᄧ,1127,4391,hangul choseong pieup-cieuc,Hangul Jamo,,,
ᄨ,1128,4392,hangul choseong pieup-chieuch,Hangul Jamo,,,
ᄩ,1129,4393,hangul choseong pieup-thieuth,Hangul Jamo,,,
ᄪ,112A,4394,hangul choseong pieup-phieuph,Hangul Jamo,,,
ᄫ,112B,4395,hangul choseong kapyeounpieup,Hangul Jamo,,,
ᄬ,112C,4396,hangul choseong kapyeounssangpieup,Hangul Jamo,,,
ᄭ,112D,4397,hangul choseong sios-kiyeok,Hangul Jamo,,,
ᄮ,112E,4398,hangul choseong sios-nieun,Hangul Jamo,,,
ᄯ,112F,4399,hangul choseong sios-tikeut,Hangul Jamo,,,
ᄰ,1130,4400,hangul choseong sios-rieul,Hangul Jamo,,,
ᄱ,1131,4401,hangul choseong sios-mieum,Hangul Jamo,,,
ᄲ,1132,4402,hangul choseong sios-pieup,Hangul Jamo,,,
ᄳ,1133,4403,hangul choseong sios-pieup-kiyeok,Hangul Jamo,,,
ᄴ,1134,4404,hangul choseong sios-ssangsios,Hangul Jamo,,,
ᄵ,1135,4405,hangul choseong sios-ieung,Hangul Jamo,,,
ᄶ,1136,4406,hangul choseong sios-cieuc,Hangul Jamo,,,
ᄷ,1137,4407,hangul choseong sios-chieuch,Hangul Jamo,,,
ᄸ,1138,4408,hangul choseong sios-khieukh,Hangul Jamo,,,
ᄹ,1139,4409,hangul choseong sios-thieuth,Hangul Jamo,,,
ᄺ,113A,4410,hangul choseong sios-phieuph,Hangul Jamo,,,
ᄻ,113B,4411,hangul choseong sios-hieuh,Hangul Jamo,,,
ᄼ,113C,4412,hangul choseong chitueumsios,Hangul Jamo,,,
ᄽ,113D,4413,hangul choseong chitueumssangsios,Hangul Jamo,,,
ᄾ,113E,4414,hangul choseong ceongchieumsios,Hangul Jamo,,,
ᄿ,113F,4415,hangul choseong ceongchieumssangsios,Hangul Jamo,,,
ᅀ,1140,4416,hangul choseong pansios,Hangul Jamo,,,
ᅁ,1141,4417,hangul choseong ieung-kiyeok,Hangul Jamo,,,
ᅂ,1142,4418,hangul choseong ieung-tikeut,Hangul Jamo,,,
ᅃ,1143,4419,hangul choseong ieung-mieum,Hangul Jamo,,,
ᅄ,1144,4420,hangul choseong ieung-pieup,Hangul Jamo,,,
ᅅ,1145,4421,hangul choseong ieung-sios,Hangul Jamo,,,
ᅆ,1146,4422,hangul choseong ieung-pansios,Hangul Jamo,,,
ᅇ,1147,4423,hangul choseong ssangieung,Hangul Jamo,,,
ᅈ,1148,4424,hangul choseong ieung-cieuc,Hangul Jamo,,,
ᅉ,1149,4425,hangul choseong ieung-chieuch,Hangul Jamo,,,
ᅊ,114A,4426,hangul choseong ieung-thieuth,Hangul Jamo,,,
ᅋ,114B,4427,hangul choseong ieung-phieuph,Hangul Jamo,,,
ᅌ,114C,4428,hangul choseong yesieung,Hangul Jamo,,,
ᅍ,114D,4429,hangul choseong cieuc-ieung,Hangul Jamo,,,
ᅎ,114E,4430,hangul choseong chitueumcieuc,Hangul Jamo,,,
ᅏ,114F,4431,hangul choseong chitueumssangcieuc,Hangul Jamo,,,
ᅐ,1150,4432,hangul choseong ceongchieumcieuc,Hangul Jamo,,,
ᅑ,1151,4433,hangul choseong ceongchieumssangcieuc,Hangul Jamo,,,
ᅒ,1152,4434,hangul choseong chieuch-khieukh,Hangul Jamo,,,
ᅓ,1153,4435,hangul choseong chieuch-hieuh,Hangul Jamo,,,
ᅔ,1154,4436,hangul choseong chitueumchieuch,Hangul Jamo,,,
ᅕ,1155,4437,hangul choseong ceongchieumchieuch,Hangul Jamo,,,
ᅖ,1156,4438,hangul choseong phieuph-pieup,Hangul Jamo,,,
ᅗ,1157,4439,hangul choseong kapyeounphieuph,Hangul Jamo,,,
ᅘ,1158,4440,hangul choseong ssanghieuh,Hangul Jamo,,,
ᅙ,1159,4441,hangul choseong yeorinhieuh,Hangul Jamo,,,
ᅚ,115A,4442,hangul choseong kiyeok-tikeut,Hangul Jamo,,,
ᅛ,115B,4443,hangul choseong nieun-sios,Hangul Jamo,,,
ᅜ,115C,4444,hangul choseong nieun-cieuc,Hangul Jamo,,,
ᅝ,115D,4445,hangul choseong nieun-hieuh,Hangul Jamo,,,
ᅞ,115E,4446,hangul choseong tikeut-rieul,Hangul Jamo,,,
ᅟ,115F,4447,hangul choseong filler,Hangul Jamo,,,
ᅠ,1160,4448,hangul jungseong filler,Hangul Jamo,,,
ᅡ,1161,4449,hangul jungseong a,Hangul Jamo,,,
ᅢ,1162,4450,hangul jungseong ae,Hangul Jamo,,,
ᅣ,1163,4451,hangul jungseong ya,Hangul Jamo,,,
ᅤ,1164,4452,hangul jungseong yae,Hangul Jamo,,,
ᅥ,1165,4453,hangul jungseong eo,Hangul Jamo,,,
ᅦ,1166,4454,hangul jungseong e,Hangul Jamo,,,
ᅧ,1167,4455,hangul jungseong yeo,Hangul Jamo,,,
ᅨ,1168,4456,hangul jungseong ye,Hangul Jamo,,,
ᅩ,1169,4457,hangul jungseong o,Hangul Jamo,,,
ᅪ,116A,4458,hangul jungseong wa,Hangul Jamo,,,
ᅫ,116B,4459,hangul jungseong wae,Hangul Jamo,,,
ᅬ,116C,4460,hangul jungseong oe,Hangul Jamo,,,
ᅭ,116D,4461,hangul jungseong yo,Hangul Jamo,,,
ᅮ,116E,4462,hangul jungseong u,Hangul Jamo,,,
ᅯ,116F,4463,hangul jungseong weo,Hangul Jamo,,,
ᅰ,1170,4464,hangul jungseong we,Hangul Jamo,,,
ᅱ,1171,4465,hangul jungseong wi,Hangul Jamo,,,
ᅲ,1172,4466,hangul jungseong yu,Hangul Jamo,,,
ᅳ,1173,4467,hangul jungseong eu,Hangul Jamo,,,
ᅴ,1174,4468,hangul jungseong yi,Hangul Jamo,,,
ᅵ,1175,4469,hangul jungseong i,Hangul Jamo,,,
ᅶ,1176,4470,hangul jungseong a-o,Hangul Jamo,,,
ᅷ,1177,4471,hangul jungseong a-u,Hangul Jamo,,,
ᅸ,1178,4472,hangul jungseong ya-o,Hangul Jamo,,,
ᅹ,1179,4473,hangul jungseong ya-yo,Hangul Jamo,,,
ᅺ,117A,4474,hangul jungseong eo-o,Hangul Jamo,,,
ᅻ,117B,4475,hangul jungseong eo-u,Hangul Jamo,,,
ᅼ,117C,4476,hangul jungseong eo-eu,Hangul Jamo,,,
ᅽ,117D,4477,hangul jungseong yeo-o,Hangul Jamo,,,
ᅾ,117E,4478,hangul jungseong yeo-u,Hangul Jamo,,,
ᅿ,117F,4479,hangul jungseong o-eo,Hangul Jamo,,,
ᆀ,1180,4480,hangul jungseong o-e,Hangul Jamo,,,
ᆁ,1181,4481,hangul jungseong o-ye,Hangul Jamo,,,
ᆂ,1182,4482,hangul jungseong o-o,Hangul Jamo,,,
ᆃ,1183,4483,hangul jungseong o-u,Hangul Jamo,,,
ᆄ,1184,4484,hangul jungseong yo-ya,Hangul Jamo,,,
ᆅ,1185,4485,hangul jungseong yo-yae,Hangul Jamo,,,
ᆆ,1186,4486,hangul jungseong yo-yeo,Hangul Jamo,,,
ᆇ,1187,4487,hangul jungseong yo-o,Hangul Jamo,,,
ᆈ,1188,4488,hangul jungseong yo-i,Hangul Jamo,,,
ᆉ,1189,4489,hangul jungseong u-a,Hangul Jamo,,,
ᆊ,118A,4490,hangul jungseong u-ae,Hangul Jamo,,,
ᆋ,118B,4491,hangul jungseong u-eo-eu,Hangul Jamo,,,
ᆌ,118C,4492,hangul jungseong u-ye,Hangul Jamo,,,
ᆍ,118D,4493,hangul jungseong u-u,Hangul Jamo,,,
ᆎ,118E,4494,hangul jungseong yu-a,Hangul Jamo,,,
ᆏ,118F,4495,hangul jungseong yu-eo,Hangul Jamo,,,
ᆐ,1190,4496,hangul jungseong yu-e,Hangul Jamo,,,
ᆑ,1191,4497,hangul jungseong yu-yeo,Hangul Jamo,,,
ᆒ,1192,4498,hangul jungseong yu-ye,Hangul Jamo,,,
ᆓ,1193,4499,hangul jungseong yu-u,Hangul Jamo,,,
ᆔ,1194,4500,hangul jungseong yu-i,Hangul Jamo,,,
ᆕ,1195,4501,hangul jungseong eu-u,Hangul Jamo,,,
ᆖ,1196,4502,hangul jungseong eu-eu,Hangul Jamo,,,
ᆗ,1197,4503,hangul jungseong yi-u,Hangul Jamo,,,
ᆘ,1198,4504,hangul jungseong i-a,Hangul Jamo,,,
ᆙ,1199,4505,hangul jungseong i-ya,Hangul Jamo,,,
ᆚ,119A,4506,hangul jungseong i-o,Hangul Jamo,,,
ᆛ,119B,4507,hangul jungseong i-u,Hangul Jamo,,,
ᆜ,119C,4508,hangul jungseong i-eu,Hangul Jamo,,,
ᆝ,119D,4509,hangul jungseong i-araea,Hangul Jamo,,,
